case_key,year,announcement_date,award_date,unit_id,unit_name,job_number,title,procurement_category,tender_method,award_method,budget_amount,award_amount,winner_count,winning_vendors,performance_location,performance_region,performance_period,road_names,road_name_source,work_tags,is_road_related,is_open_contract,source_url,raw_file
3.87.29.5|10911040107|20201127|BDM-1-53253356,2020,20201127,2020-11-24,3.87.29.5,臺中市交通事件裁決處,10911040107,110-112年度信用卡及活期性帳戶轉帳即時銷案代收交通違規罰鍰,<勞務類>879其他商業服務,公開招標,最低標,0,6300000,3,財金資訊股份有限公司；財團法人聯合信用卡處理中心；中國信託商業銀行股份有限公司,臺中市(非原住民地區),臺中市－全區,110/01/01－112/12/31(預估),,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20201127&fn=BDM-1-53253356.xml,data/raw/taichung/2020/tenders/20201127_3.87.29.5_10911040107.json
3.87.30|TTB109117|20201127|BDM-1-53253919,2020,20201127,2020-11-26,3.87.30,臺中市政府觀光旅遊局,TTB109117,109年臺中觀光旅遊網及大玩臺中APP 維運委託資訊服務案-第一次契約變更,<勞務類>849其他電腦服務,限制性招標(未經公開評選或公開徵求),最低標,57750,57000,1,千享國際企業股份有限公司,臺中市(非原住民地區),臺中市－全區,109/11/26－110/05/31(預估),,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20201127&fn=BDM-1-53253919.xml,data/raw/taichung/2020/tenders/20201127_3.87.30_TTB109117.json
3.87.32|109BJ106|20201127|BDM-1-53254713,2020,20201127,2020-11-06,3.87.32,臺中市政府消防局,109BJ106,第二救災救護大隊谷關分隊環境綠化、排水溝及衛浴改善工程、消防設備竣工申報採購案,<工程類>5159其他專業工程,公開取得報價單或企劃書,最低標,996123,965000,1,振棠營造有限公司,臺中市和平區(原住民地區),臺中市－和平區,109/11/11－110/12/31(預估),,,排水清淤,1,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20201127&fn=BDM-1-53254713.xml,data/raw/taichung/2020/tenders/20201127_3.87.32_109BJ106.json
3.87.33|D109123|20201127|BDM-1-53253813,2020,20201127,2020-11-26,3.87.33,臺中市政府文化局,D109123,大臺中地區學院美術主題展前置規劃案,"<勞務類>96娛樂,文化,體育服務",公開取得報價單或企劃書,參考最有利標精神,700000,700000,1,毓書房人文藝術有限公司,臺中市(非原住民地區),臺中市－全區,109/11/26－110/04/16(預估),,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20201127&fn=BDM-1-53253813.xml,data/raw/taichung/2020/tenders/20201127_3.87.33_D109123.json
3.87.5.85|109A-1124-daya|20201127|aaa-53255958,2020,20201127,2020-11-27,3.87.5.85,臺中市立大雅國民中學,109A-1124-daya,臺中市立大雅國中校園社區化改造新建幼兒園園舍(第一次變更設計),<工程類>5127教育用建築工程,限制性招標(未經公開評選或公開徵求),最低標,564290,564000,1,煜昇營造有限公司,臺中市(非原住民地區),臺中市－大雅區,109/11/27－109/12/31(預估),,,,0,0,https://web.pcc.gov.tw/prkms/urlSelector/common/atm?pk=NTMyNTU5NTg=,data/raw/taichung/2020/tenders/20201127_3.87.5.85_109A-1124-daya.json
3.87.6.21|ls109A09|20201127|BDM-1-53254097,2020,20201127,2020-11-26,3.87.6.21,臺中市立梨山國民中小學,ls109A09,梨山國小教職員宿舍廁所整修工程,<工程類>5179其他裝修工程,公開取得報價單或企劃書,最低標,493648,478930,1,由命哈勇企業社,臺中市和平區(原住民地區),臺中市－和平區,110/01/21－110/02/19(預估),,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20201127&fn=BDM-1-53254097.xml,data/raw/taichung/2020/tenders/20201127_3.87.6.21_ls109A09.json
3.87.61|109-A01-3|20201127|BDM-1-53254385,2020,20201127,2020-11-25,3.87.61,臺中市太平區公所,109-A01-3,109年度太平區道路及附屬設施巡查、改善及搶修工程（開口契約）委託設計監造-第3次後續擴充,<勞務類>8672工程服務,限制性招標(未經公開評選或公開徵求),最低標,36045,36045,1,榮技工程顧問有限公司,臺中市(非原住民地區),臺中市－太平區,109/11/25－109/12/31(預估),,,,0,1,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20201127&fn=BDM-1-53254385.xml,data/raw/taichung/2020/tenders/20201127_3.87.61_109-A01-3.json
3.87.61|109-B10|20201127|aaa-53254981,2020,20201127,2020-11-26,3.87.61,臺中市太平區公所,109-B10,臺中市太平區公所109年度區政文宣印刷品,"<財物類>32紙漿,紙及紙產品;印刷品及相關的商品",公開取得電子報價單,最低標,262500,157500,1,社團法人高雄市寶慶身心障礙福利協會,臺中市(非原住民地區),臺中市－太平區,109/11/27－109/12/31(預估),,,,0,0,https://web.pcc.gov.tw/prkms/urlSelector/common/atm?pk=NTMyNTQ5ODE=,data/raw/taichung/2020/tenders/20201127_3.87.61_109-B10.json
3.87.61|109-C04-2|20201127|BDM-1-53254401,2020,20201127,2020-11-25,3.87.61,臺中市太平區公所,109-C04-2,109年度太平區道路及附屬設施搶修暨改善工程(開口契約)-第二次後續擴充,<工程類>5139其他土木工程,限制性招標(未經公開評選或公開徵求),最低標,502543,502543,1,鑫合億營造有限公司,臺中市(非原住民地區),臺中市－太平區,109/11/25－109/12/31(預估),,,,0,1,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20201127&fn=BDM-1-53254401.xml,data/raw/taichung/2020/tenders/20201127_3.87.61_109-C04-2.json
3.87.7.21|tc-yaes-20201111|20201127|BDM-1-53253893,2020,20201127,2020-11-26,3.87.7.21,臺中市西屯區永安國民小學,tc-yaes-20201111,臺中市中小學電力系統改善工程委託設計監造案(第24群),<勞務類>8672工程服務,限制性招標(經公開評選或公開徵求),準用最有利標,2056823,2056823,1,富國電機技師事務所,臺中市(非原住民地區),臺中市－西屯區,109/11/26－110/11/25(預估),,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20201127&fn=BDM-1-53253893.xml,data/raw/taichung/2020/tenders/20201127_3.87.7.21_tc-yaes-20201111.json
3.87.7.34|lyes1091109|20201127|BDM-1-53253331,2020,20201127,2020-11-25,3.87.7.34,臺中市東區樂業國民小學,lyes1091109,樂業國小大門及入口鋪面改善工程,"<工程類>5175其他鋪地板,牆面及壁紙工程",公開取得報價單或企劃書,參考最有利標精神,996573,996500,1,瑞士實業有限公司,臺中市(非原住民地區),臺中市－東區,109/11/30－110/02/19(預估),,,路面刨鋪,1,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20201127&fn=BDM-1-53253331.xml,data/raw/taichung/2020/tenders/20201127_3.87.7.34_lyes1091109.json
3.87.7.34|lyes1091119|20201127|BDM-1-53253327,2020,20201127,2020-11-25,3.87.7.34,臺中市東區樂業國民小學,lyes1091119,樂業國小充實及改善知動教室設施設備,<工程類>5179其他裝修工程,公開取得報價單或企劃書,參考最有利標精神,199150,199150,1,鷹宥企業社(獨資),臺中市(非原住民地區),臺中市－東區,109/11/30－109/12/30(預估),,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20201127&fn=BDM-1-53253327.xml,data/raw/taichung/2020/tenders/20201127_3.87.7.34_lyes1091119.json
3.87.7.46|cges1091010|20201127|BDM-1-53253663,2020,20201127,2020-11-26,3.87.7.46,臺中市西屯區重慶國民小學,cges1091010,臺中市西屯區重慶國民小學「109年度校園遊戲設施改善工程」,<工程類>5137運動及娛樂工程,公開招標,最低標,1279295,1215316,1,沃根有限公司,臺中市(非原住民地區),臺中市－西屯區,109/12/01－110/02/28(預估),,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20201127&fn=BDM-1-53253663.xml,data/raw/taichung/2020/tenders/20201127_3.87.7.46_cges1091010.json
3.87.7.69|109-021|20201127|BDM-1-53254596,2020,20201127,2020-11-26,3.87.7.69,臺中市龍井區龍峰國民小學,109-021,臺中市龍井區龍峰國小109年幼兒戶外綜合滑梯遊樂設施新設工程,<工程類>5137運動及娛樂工程,公開取得報價單或企劃書,參考最有利標精神,814874,814874,1,育泉企業有限公司,臺中市(非原住民地區),臺中市－龍井區,109/11/26－110/03/09(預估),,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20201127&fn=BDM-1-53254596.xml,data/raw/taichung/2020/tenders/20201127_3.87.7.69_109-021.json
3.87.7.8|zxes1091111|20201127|aaa-53255389,2020,20201127,2020-11-20,3.87.7.8,臺中市西區忠信國民小學,zxes1091111,109學年度學生戶外教育活動,<勞務類>74支援及輔助運輸服務,公開取得報價單或企劃書,參考最有利標精神,498630,480260,1,南和觀光旅行社股份有限公司,臺中市(非原住民地區),"新竹縣－全區,臺中市－全區,嘉義縣－全區",110/03/01－110/03/31(預估),,,,0,0,https://web.pcc.gov.tw/prkms/urlSelector/common/atm?pk=NTMyNTUzODk=,data/raw/taichung/2020/tenders/20201127_3.87.7.8_zxes1091111.json
3.87.78|1091118|20201127|aaa-53254938,2020,20201127,2020-11-25,3.87.78,臺中市大安區公所,1091118,109年大安區長青學苑結業典禮禮品採購案,<財物類>429其他預鑄金屬產品,公開取得報價單或企劃書,參考最有利標精神,253100,253100,1,林旺開發有限公司,臺中市(非原住民地區),臺中市－大安區,109/12/01－109/12/11(預估),,,,0,0,https://web.pcc.gov.tw/prkms/urlSelector/common/atm?pk=NTMyNTQ5Mzg=,data/raw/taichung/2020/tenders/20201127_3.87.78_1091118.json
3.87.8.62|JGPS-10907|20201127|BDM-1-53253583,2020,20201127,2020-11-09,3.87.8.62,臺中市清水區建國國民小學,JGPS-10907,臺中市清水區建國國民小學109學年度戶外教育活動勞務採購案,<勞務類>92教育服務,公開取得報價單或企劃書,參考最有利標精神,942465,875855,1,信達旅行社有限公司,臺中市(非原住民地區),"臺北市－文山區,新北市－淡水區,新竹市,新竹縣－關西,苗栗縣－竹南,苗栗縣－三義,南投縣－埔里,南投縣－魚池",110/03/08－110/03/09,,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20201127&fn=BDM-1-53253583.xml,data/raw/taichung/2020/tenders/20201127_3.87.8.62_JGPS-10907.json
3.87.8.83|109011|20201127|BDM-1-53253882,2020,20201127,2020-11-25,3.87.8.83,臺中市潭子區潭陽國民小學,109011,臺中市潭陽國小109學年度第二學期美勞材料,"<財物類>32紙漿,紙及紙產品;印刷品及相關的商品",公開取得報價單或企劃書,參考最有利標精神,409736,397387,1,琢匠教育用品社(合夥),臺中市(非原住民地區),臺中市－潭子區,109/11/25－110/02/11(預估),,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20201127&fn=BDM-1-53253882.xml,data/raw/taichung/2020/tenders/20201127_3.87.8.83_109011.json
3.87.8.93|1091113|20201127|aaa-53254856,2020,20201127,2020-11-26,3.87.8.93,臺中市大里區瑞城國民小學,1091113,瑞城國民小學109學年度二至五年級戶外教育勞務採購,<勞務類>92教育服務,公開取得報價單或企劃書,參考最有利標精神,617400,610500,1,信達旅行社有限公司,臺中市(非原住民地區),"臺中市－全區,南投縣－全區,嘉義縣－全區",110/02/18－110/06/30(預估),,,,0,0,https://web.pcc.gov.tw/prkms/urlSelector/common/atm?pk=NTMyNTQ4NTY=,data/raw/taichung/2020/tenders/20201127_3.87.8.93_1091113.json
3.87.12|1090925800-02|20201130|BDM-1-53255912,2020,20201130,2020-11-10,3.87.12,臺中市政府社會局,1090925800-02,109年度臺中市志願服務推廣中心委託服務案(第一次契約變更),<勞務類>911政府行政服務,限制性招標(未經公開評選或公開徵求),最低標,0,-266784,1,財團法人亞洲大學,臺中市(非原住民地區),臺中市－全區,109/11/11－109/12/31(預估),,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20201130&fn=BDM-1-53255912.xml,data/raw/taichung/2020/tenders/20201130_3.87.12_1090925800-02.json
3.87.2.33|1081202|20201130|aaa-53256991,2020,20201130,2020-11-24,3.87.2.33,臺中市清水區戶政事務所,1081202,自動快照機委外設置勞務採購後續擴充案,<勞務類>875攝影服務,限制性招標(未經公開評選或公開徵求),最低標,0,100,1,富多美股份有限公司,臺中市(非原住民地區),臺中市－清水區,110/01/01－110/12/31(預估),,,,0,0,https://web.pcc.gov.tw/prkms/urlSelector/common/atm?pk=NTMyNTY5OTE=,data/raw/taichung/2020/tenders/20201130_3.87.2.33_1081202.json
3.87.30.1|109112342|20201130|BDM-1-53255757,2020,20201130,2020-11-25,3.87.30.1,臺中市風景區管理所,109112342,百里登山步道計畫-大坑登山步道改善工程第一次變更設計,<工程類>5137運動及娛樂工程,限制性招標(未經公開評選或公開徵求),最低標,8892363,8710000,1,盛銓營造有限公司,臺中市(非原住民地區),臺中市－北屯區,109/11/25－110/04/05(預估),,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20201130&fn=BDM-1-53255757.xml,data/raw/taichung/2020/tenders/20201130_3.87.30.1_109112342.json
3.87.35|1091123|20201130|BDM-1-53255932,2020,20201130,2020-11-27,3.87.35,臺中市政府客家事務委員會,1091123,109年𠊎講客宣導品採購案,<財物類>27除服裝以外之紡織品,公開取得報價單或企劃書,參考最有利標精神,500000,487500,1,興隆毛巾廠有限公司,臺中市(非原住民地區),臺中市－豐原區,109/11/27－109/12/15(預估),,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20201130&fn=BDM-1-53255932.xml,data/raw/taichung/2020/tenders/20201130_3.87.35_1091123.json
3.87.4.95|10939|20201130|BDM-1-53255420,2020,20201130,2020-11-23,3.87.4.95,臺中市立大里高級中學,10939,圖書館暨專科教室二期經費-圖書館暨專科設備採購-收納櫃,"<財物類>31木製品,軟木製品,草及編結材料產品",公開取得報價單或企劃書,參考最有利標精神,334100,329000,1,文茂企業有限公司,臺中市(非原住民地區),臺中市－大里區,109/11/24－109/12/23,,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20201130&fn=BDM-1-53255420.xml,data/raw/taichung/2020/tenders/20201130_3.87.4.95_10939.json
3.87.4.98|10917|20201130|aaa-53256709,2020,20201130,2020-11-23,3.87.4.98,臺中市立后綜高級中學,10917,109學年度高中優質化后綜高中資本門採購案,<財物類>452計算機及其零件與配件,公開取得報價單或企劃書,最低標,142600,138000,1,禾仲科技股份有限公司,臺中市(非原住民地區),臺中市－后里區,109/11/30－109/12/15(預估),,,,0,0,https://web.pcc.gov.tw/prkms/urlSelector/common/atm?pk=NTMyNTY3MDk=,data/raw/taichung/2020/tenders/20201130_3.87.4.98_10917.json
3.87.5.2|10941|20201130|BDM-1-53254817,2020,20201130,2020-11-25,3.87.5.2,臺中市立清水高級中等學校,10941,因應新課綱總體課程空間活化裝修工程,<工程類>5177室內裝潢工程,公開招標,最低標,1041348,962995,1,力承室內裝修有限公司,臺中市(非原住民地區),臺中市－清水區,109/12/05－110/01/18(預估),,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20201130&fn=BDM-1-53254817.xml,data/raw/taichung/2020/tenders/20201130_3.87.5.2_10941.json
3.87.5.5|10948|20201130|BDM-1-53254808,2020,20201130,2020-11-24,3.87.5.5,臺中市立臺中第二高級中等學校,10948,109年度優質化計畫專業舞台音響設備財物採購案,"<財物類>47收音機、電視,通訊器材及儀器",公開取得報價單或企劃書,參考最有利標精神,279953,268800,1,悅竣股份有限公司,臺中市(非原住民地區),臺中市－北區,109/11/24－109/12/04(預估),,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20201130&fn=BDM-1-53254808.xml,data/raw/taichung/2020/tenders/20201130_3.87.5.5_10948.json
3.87.5.66|109A19|20201130|BDM-1-53255704,2020,20201130,2020-11-27,3.87.5.66,臺中市立立人國民中學,109A19,臺中市中小學電力系統改善工程委託設計監造案(第50群),<勞務類>8672工程服務,限制性招標(經公開評選或公開徵求),準用最有利標,1369917,1369917,1,祥義電機技師事務所,臺中市(非原住民地區),臺中市－北區,109/11/27－110/08/23(預估),,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20201130&fn=BDM-1-53255704.xml,data/raw/taichung/2020/tenders/20201130_3.87.5.66_109A19.json
3.87.5.78|1091126|20201130|BDM-1-53255864,2020,20201130,2020-11-27,3.87.5.78,臺中市立烏日國民中學,1091126,臺中市立烏日國民中學電視牆採購案,"<財物類>47收音機、電視,通訊器材及儀器",公開取得報價單或企劃書,參考最有利標精神,319000,285000,1,佳真國際企業有限公司,臺中市(非原住民地區),臺中市－烏日區,109/11/27－109/12/10(預估),,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20201130&fn=BDM-1-53255864.xml,data/raw/taichung/2020/tenders/20201130_3.87.5.78_1091126.json
3.87.5.80|10917|20201130|BDM-1-53255016,2020,20201130,2020-11-20,3.87.5.80,臺中市立清水國民中學,10917,本校「消防設備改善工程」,<工程類>5179其他裝修工程,公開招標,最低標,3680276,2650000,1,聯慶機電消防保養有限公司,臺中市(非原住民地區),臺中市－清水區,109/11/20－110/08/31(預估),,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20201130&fn=BDM-1-53255016.xml,data/raw/taichung/2020/tenders/20201130_3.87.5.80_10917.json
3.87.5.96|109A14|20201130|BDM-1-53255697,2020,20201130,2020-11-24,3.87.5.96,臺中市立日南國民中學,109A14,臺中市立日南國民中學北大樓山型斜屋頂防水隔熱工程,<工程類>5153屋頂及防水工程,公開招標,最低標,2274850,2160000,1,雲呈營造有限公司,臺中市(非原住民地區),臺中市－大甲區,110/01/04－110/03/01(預估),,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20201130&fn=BDM-1-53255697.xml,data/raw/taichung/2020/tenders/20201130_3.87.5.96_109A14.json
3.87.57|10929|20201130|aaa-53256985,2020,20201130,2020-11-27,3.87.57,臺中市南屯區公所,10929,臺中市南屯區109年度推展綠能暨市政業務宣導活動,"<勞務類>96娛樂,文化,體育服務",公開取得報價單或企劃書,參考最有利標精神,995000,995000,1,銓盈藝文科技股份有限公司,臺中市(非原住民地區),臺中市－南屯區,109/11/27－109/12/30(預估),,,,0,0,https://web.pcc.gov.tw/prkms/urlSelector/common/atm?pk=NTMyNTY5ODU=,data/raw/taichung/2020/tenders/20201130_3.87.57_10929.json
3.87.6.14|109-15|20201130|BDM-1-53255412,2020,20201130,2020-11-27,3.87.6.14,臺中市立光德國民中學,109-15,109年童軍教育團長探涉暨環境教育研習營,<勞務類>92教育服務,公開取得報價單或企劃書,參考最有利標精神,319000,316000,1,千禧旅行社有限公司,臺中市(非原住民地區),臺中市－烏日區,109/12/07－109/12/09,,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20201130&fn=BDM-1-53255412.xml,data/raw/taichung/2020/tenders/20201130_3.87.6.14_109-15.json
3.87.65|1091104|20201130|BDM-1-53255127,2020,20201130,2020-11-24,3.87.65,臺中市東勢區公所,1091104,廳舍後方空間及排水修繕工程,<工程類>5139其他土木工程,公開取得報價單或企劃書,參考最有利標精神,349011,349011,1,明邑土木包工業(獨資),臺中市(非原住民地區),臺中市－東勢區,109/12/01－109/12/31(預估),,,排水清淤,1,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20201130&fn=BDM-1-53255127.xml,data/raw/taichung/2020/tenders/20201130_3.87.65_1091104.json
3.87.7.18|10910|20201130|BDM-1-53255103,2020,20201130,2020-11-26,3.87.7.18,臺中市西屯區西屯國民小學,10910,臺中市中小學電力系統改善工程委託設計監造案(第2群),<勞務類>8672工程服務,限制性招標(經公開評選或公開徵求),準用最有利標,2637687,2637687,1,冠能電機技師事務所,臺中市(非原住民地區),臺中市－西屯區,109/11/26－110/08/26(預估),,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20201130&fn=BDM-1-53255103.xml,data/raw/taichung/2020/tenders/20201130_3.87.7.18_10910.json
3.87.7.42|109_15|20201130|BDM-1-53254950,2020,20201130,2020-11-13,3.87.7.42,臺中市西區大勇國民小學,109_15,臺中市南區樹德國小新設校工程委託規劃設計監造技術服務第一次契約變更,<勞務類>8671建築服務,限制性招標(未經公開評選或公開徵求),最低標,9930635,9927210,1,黃貴帝建築師事務所,臺中市(非原住民地區),臺中市－西區,109/11/13－111/08/31(預估),,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20201130&fn=BDM-1-53254950.xml,data/raw/taichung/2020/tenders/20201130_3.87.7.42_109_15.json
3.87.7.9|dtes10908|20201130|BDM-1-53254768,2020,20201130,2020-11-25,3.87.7.9,臺中市西區大同國民小學,dtes10908,109學年度二三六年級戶外教育採購案,<勞務類>92教育服務,公開取得報價單或企劃書,參考最有利標精神,927200,871380,1,信達旅行社有限公司,臺中市(非原住民地區),臺中市－全區,109/11/25－110/06/25,,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20201130&fn=BDM-1-53254768.xml,data/raw/taichung/2020/tenders/20201130_3.87.7.9_dtes10908.json
3.87.72|109-067|20201130|BDM-1-53255283,2020,20201130,2020-11-27,3.87.72,臺中市霧峰區公所,109-067,109年度霧峰區災害復建工程,<工程類>5139其他土木工程,公開招標,最低標,4862000,3880000,1,喬宇營造有限公司,臺中市(非原住民地區),臺中市－霧峰區,109/11/28－110/02/28(預估),,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20201130&fn=BDM-1-53255283.xml,data/raw/taichung/2020/tenders/20201130_3.87.72_109-067.json
3.87.8.42|109010|20201130|BDM-1-53255032,2020,20201130,2020-11-26,3.87.8.42,臺中市神岡區圳堵國民小學,109010,臺中市中小學電力系統改善工程委託設計監造案(第35群),<勞務類>8672工程服務,限制性招標(經公開評選或公開徵求),準用最有利標,2098888,2098888,1,冠能電機技師事務所,臺中市(非原住民地區),"臺中市－豐原區,臺中市－石岡區,臺中市－神岡區",109/11/26－111/08/26(預估),,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20201130&fn=BDM-1-53255032.xml,data/raw/taichung/2020/tenders/20201130_3.87.8.42_109010.json
3.87.9.2|109009|20201130|BDM-1-53255094,2020,20201130,2020-11-27,3.87.9.2,臺中市太平區新光國民小學,109009,臺中市中小學電力系統改善工程委託設計監造案(第32群),<勞務類>8672工程服務,限制性招標(經公開評選或公開徵求),準用最有利標,1764385,1764385,1,冠能電機技師事務所,臺中市(非原住民地區),臺中市－太平區,109/11/28－110/08/24,,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20201130&fn=BDM-1-53255094.xml,data/raw/taichung/2020/tenders/20201130_3.87.9.2_109009.json
3.87.10.2|109A-130|20201201|BDM-1-53256624,2020,20201201,2020-11-25,3.87.10.2,臺中市養護工程處,109A-130,109年度臺中市南區國光路等道路改善工程,<工程類>5139其他土木工程,公開招標,最低標,5537000,4920000,1,柏鼎營造有限公司,臺中市(非原住民地區),臺中市－南區,109/12/05－109/12/31(預估),,,道路養護,1,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20201201&fn=BDM-1-53256624.xml,data/raw/taichung/2020/tenders/20201201_3.87.10.2_109A-130.json
3.87.10.2|109A-163|20201201|BDM-1-53256612,2020,20201201,2020-11-25,3.87.10.2,臺中市養護工程處,109A-163,109年度臺中市東、南、南屯區及鄰近區域公共設施維護工程(第二期),<工程類>5139其他土木工程,公開招標,最低標,9643550,7990000,1,墩興營造有限公司,臺中市(非原住民地區),"臺中市－東區,臺中市－南區,臺中市－南屯區及鄰近區域",109/12/05－110/12/30(預估),,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20201201&fn=BDM-1-53256612.xml,data/raw/taichung/2020/tenders/20201201_3.87.10.2_109A-163.json
3.87.10.2|109A-165|20201201|BDM-1-53256641,2020,20201201,2020-11-25,3.87.10.2,臺中市養護工程處,109A-165,109年臺中市市六區及鄰近區域公共設施維護工程(西屯、西、中區及鄰近區域),<工程類>5139其他土木工程,公開招標,最低標,9643830,8640000,1,丞松營造有限公司,臺中市(非原住民地區),"臺中市－中區,臺中市－西區,臺中市－西屯區",109/12/05－110/12/30(預估),,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20201201&fn=BDM-1-53256641.xml,data/raw/taichung/2020/tenders/20201201_3.87.10.2_109A-165.json
3.87.15|P1091105093|20201201|aaa-53258156,2020,20201201,2020-12-01,3.87.15,臺中市政府環境保護局,P1091105093,109年度臺中市績優獎勵補助計畫-資訊設備,<財物類>452計算機及其零件與配件,公開取得電子報價單,最低標,435600,338940,1,昇皇科技有限公司,臺中市(非原住民地區),臺中市－全區,109/12/01－109/12/20(預估),,,,0,0,https://web.pcc.gov.tw/prkms/urlSelector/common/atm?pk=NTMyNTgxNTY=,data/raw/taichung/2020/tenders/20201201_3.87.15_P1091105093.json
3.87.22.1|109B-15|20201201|BDM-1-53256390,2020,20201201,2020-11-24,3.87.22.1,臺中市政府資訊中心,109B-15,受理交通卡優惠申請暨票證綁定業務委外案,<勞務類>911政府行政服務,公開招標,最低標,8033792,6789120,1,台灣資料科學股份有限公司,臺中市(非原住民地區),臺中市－全區,109/11/24－110/02/05,,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20201201&fn=BDM-1-53256390.xml,data/raw/taichung/2020/tenders/20201201_3.87.22.1_109B-15.json
3.87.24|1091118-1|20201201|BDM-1-53256401,2020,20201201,2020-11-25,3.87.24,臺中市政府勞工局,1091118-1,臺中市109年度視障按摩據點評鑑計畫,<勞務類>864市場研究及公眾意見調查服務,公開取得報價單或企劃書,參考最有利標精神,522005,522005,1,臺中市社會企業發展學會,臺中市(非原住民地區),臺中市－全區,109/11/25－109/12/27,,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20201201&fn=BDM-1-53256401.xml,data/raw/taichung/2020/tenders/20201201_3.87.24_1091118-1.json
3.87.25|10911160226|20201201|BDM-1-53256678,2020,20201201,2020-11-27,3.87.25,臺中市政府水利局,10911160226,安良港排水0K+866~1K+547治理工程併辦土石標售,<工程類>5133水道、海港、水壩及其他水利工程,公開招標,最低標,29910000,23930000,1,祐霖營造有限公司,臺中市(非原住民地區),臺中市－梧棲區,109/11/27－110/05/31(預估),,,排水清淤,1,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20201201&fn=BDM-1-53256678.xml,data/raw/taichung/2020/tenders/20201201_3.87.25_10911160226.json
3.87.36.1|10910280292|20201201|BDM-1-53256068,2020,20201201,2020-11-24,3.87.36.1,臺中市政府住宅發展工程處,10910280292,臺中市南屯區建功段26地號社會住宅天然氣管線裝置工程,<工程類>5163瓦斯安裝工程,限制性招標(未經公開評選或公開徵求),最低標,2590524,2500000,1,欣中天然氣股份有限公司,臺中市(非原住民地區),臺中市－南屯區,109/12/04－110/12/31(預估),,,管線,1,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20201201&fn=BDM-1-53256068.xml,data/raw/taichung/2020/tenders/20201201_3.87.36.1_10910280292.json
